"county","speciesName","n"
"Decatur","Dasistoma macrophylla",1
"Decatur","Deparia acrostichoides",2
"Decatur","Desmodium cuspidatum",1
"Decatur","Desmodium paniculatum",3
"Decatur","Dicentra cucullaria",1
"Decatur","Dichanthelium acuminatum",1
"Decatur","Dichanthelium boscii",1
"Decatur","Dichanthelium clandestinum",1
"Decatur","Diodia teres",1
"Decatur","Dirca palustris",1
"Decatur","Dysphania ambrosioides",1
"Decatur","Eclipta prostrata",1
"Decatur","Eleocharis obtusa",1
"Decatur","Elymus hystrix",1
"Decatur","Epifagus virginiana",1
"Decatur","Epilobium coloratum",1
"Decatur","Equisetum hyemale",1
"Decatur","Equisetum laevigatum",1
"Decatur","Eragrostis frankii",1
"Decatur","Eragrostis pectinacea",1
"Decatur","Eragrostis spectabilis",1
"Decatur","Erigeron annuus",1
"Decatur","Erigeron philadelphicus",1
"Decatur","Erigeron pulchellus",1
"Decatur","Erigeron strigosus",1
"Decatur","Euonymus atropurpureus",1
"Decatur","Euonymus obovatus",1
"Decatur","Eupatorium perfoliatum",1
"Decatur","Euphorbia nutans",1
"Decatur","Euthamia graminifolia",1
"Decatur","Eutrochium fistulosum",1
"Decatur","Eutrochium purpureum",1
"Decatur","Fagus grandifolia",1
"Decatur","Fallopia scandens",1
"Decatur","Festuca subverticillata",2
"Decatur","Fragaria virginiana",1
"Decatur","Fraxinus americana",2
"Decatur","Fraxinus biltmoreana",1
"Decatur","Galium circaezans",1
"Decatur","Galium concinnum",1
"Decatur","Gamochaeta purpurea",1
"Decatur","Gentianella quinquefolia",1
"Decatur","Geranium maculatum",1
"Decatur","Geum canadense",1
"Decatur","Geum vernum",1
"Decatur","Hackelia virginiana",1
"Decatur","Hamamelis virginiana",1
"Decatur","Helenium autumnale",1
"Decatur","Helianthus microcephalus",1
"Decatur","Helianthus tuberosus",1
"Decatur","Heliopsis helianthoides",1
"Decatur","Heuchera americana",2
"Decatur","Hieracium gronovii",1
"Decatur","Hieracium scabrum",1
"Decatur","Homalosorus pycnocarpos",1
"Decatur","Houstonia purpurea",1
"Decatur","Hybanthus concolor",1
"Decatur","Hydrangea arborescens",1
"Decatur","Hydrophyllum appendiculatum",1
"Decatur","Hydrophyllum virginianum",1
"Decatur","Hylodesmum glutinosum",1
"Decatur","Hylodesmum pauciflorum",1
"Decatur","Impatiens capensis",1
"Decatur","Impatiens pallida",1
"Decatur","Iodanthus pinnatifidus",1
"Decatur","Iris virginica",1
"Decatur","Jeffersonia diphylla",2
"Decatur","Juglans nigra",1
"Decatur","Juncus diffusissimus",1
"Decatur","Justicia americana",1
"Decatur","Krigia biflora",1
"Decatur","Lactuca canadensis",1
"Decatur","Lactuca floridana",1
"Decatur","Lindera benzoin",1
"Decatur","Liquidambar styraciflua",1
"Decatur","Liriodendron tulipifera",1
"Decatur","Lonicera reticulata",1
"Decatur","Ludwigia palustris",1
"Decatur","Luzula echinata",1
"Decatur","Lycopus americanus",1
"Decatur","Lycopus virginicus",1
"Decatur","Lysimachia ciliata",1
"Decatur","Lysimachia lanceolata",1
"Decatur","Lysimachia quadriflora",1
"Decatur","Maianthemum racemosum",1
"Decatur","Malus coronaria",2
"Decatur","Menispermum canadense",1
"Decatur","Mentha canadensis",1
"Decatur","Mimulus alatus",1
"Decatur","Mitella diphylla",1
"Decatur","Monarda fistulosa",1
"Decatur","Morus rubra",1
"Decatur","Muhlenbergia frondosa",1
"Decatur","Nabalus albus",1
"Decatur","Nabalus altissimus",1
"Decatur","Nasturtium officinale",1
"Decatur","Nyssa sylvatica",1
"Decatur","Oenothera villosa",1
"Decatur","Onoclea sensibilis",1
"Decatur","Osmorhiza longistylis",1
"Decatur","Oxalis dillenii",1
"Decatur","Oxalis stricta",1
"Decatur","Oxalis violacea",1
"Decatur","Oxypolis rigidior",1
"Decatur","Packera aurea",1
"Decatur","Panax trifolius",1
"Decatur","Panicum capillare",1
"Decatur","Panicum dichotomiflorum",1
"Decatur","Parnassia glauca",1
"Decatur","Parthenocissus quinquefolia",1
"Decatur","Penstemon calycosus",1
"Decatur","Penthorum sedoides",1
"Decatur","Persicaria pensylvanica",1
"Decatur","Persicaria punctata",1
"Decatur","Persicaria virginiana",1
"Decatur","Phegopteris hexagonoptera",1
"Decatur","Phlox divaricata",1
"Decatur","Phryma leptostachya",1
"Decatur","Physalis longifolia",1
"Decatur","Physocarpus opulifolius",2
"Decatur","Physostegia virginiana",1
"Decatur","Plantago virginica",1
"Decatur","Platanus occidentalis",1
"Decatur","Polemonium reptans",1
"Decatur","Polygonatum biflorum",2
"Decatur","Polymnia canadensis",1
"Decatur","Polystichum acrostichoides",1
"Decatur","Potentilla simplex",1
"Decatur","Primula meadia",1
"Decatur","Prunus americana",1
"Decatur","Prunus serotina",1
"Decatur","Pseudognaphalium obtusifolium",1
"Decatur","Ptelea trifoliata",2
"Decatur","Pycnanthemum virginianum",1
"Decatur","Quercus muehlenbergii",1
"Decatur","Quercus rubra",1
"Decatur","Ranunculus recurvatus",1
"Decatur","Rhus glabra",1
"Decatur","Ribes cynosbati",1
"Decatur","Robinia pseudoacacia",1
"Decatur","Rosa carolina",1
"Decatur","Rosa palustris",1
"Decatur","Rosa setigera",2
"Decatur","Rubus allegheniensis",1
"Decatur","Rubus frondosus",2
"Decatur","Rudbeckia fulgida",2
"Decatur","Rudbeckia triloba",1
"Decatur","Ruellia strepens",1
"Decatur","Salix discolor",1
"Decatur","Salix interior",2
"Decatur","Salix nigra",1
"Decatur","Salix sericea",2
"Decatur","Sambucus canadensis",1
"Decatur","Sanicula canadensis",1
"Decatur","Saururus cernuus",1
"Decatur","Sceptridium dissectum",1
"Decatur","Schoenoplectus tabernaemontani",1
"Decatur","Scirpus atrovirens",1
"Decatur","Scutellaria incana",1
"Decatur","Sedum ternatum",1
"Decatur","Sicyos angulatus",1
"Decatur","Silene virginica",1
"Decatur","Silphium asteriscus",2
"Decatur","Silphium perfoliatum",1
"Decatur","Silphium terebinthinaceum",2
"Decatur","Sisyrinchium angustifolium",1
"Decatur","Smilax illinoensis",1
"Decatur","Smilax tamnoides",2
"Decatur","Solidago caesia",1
"Decatur","Solidago canadensis",1
"Decatur","Solidago flexicaulis",1
"Decatur","Solidago ohioensis",1
"Decatur","Solidago patula",2
"Decatur","Solidago riddellii",1
"Decatur","Solidago ulmifolia",2
"Decatur","Sphenopholis intermedia",1
"Decatur","Sporobolus compositus",1
"Decatur","Staphylea trifolia",2
"Decatur","Stellaria pubera",1
"Decatur","Stuckenia pectinata",1
"Decatur","Stylophorum diphyllum",1
"Decatur","Symphyotrichum shortii",1
"Decatur","Synandra hispidula",1
"Decatur","Taenidia integerrima",1
"Decatur","Teucrium canadense",2
"Decatur","Thalictrum dioicum",1
"Decatur","Thalictrum revolutum",1
"Decatur","Thalictrum thalictroides",1
"Decatur","Thaspium barbinode",1
"Decatur","Thaspium trifoliatum",1
"Decatur","Thelypteris noveboracensis",1
"Decatur","Tilia americana",1
"Decatur","Toxicodendron radicans",1
"Decatur","Tradescantia virginiana",1
"Decatur","Trichostema brachiatum",1
"Decatur","Tridens flavus",1
"Decatur","Trillium flexipes",1
"Decatur","Trillium recurvatum",1
"Decatur","Uvularia grandiflora",1
"Decatur","Valeriana pauciflora",1
"Decatur","Veratrum woodii",1
"Decatur","Verbena urticifolia",1
"Decatur","Viburnum acerifolium",1
"Decatur","Viburnum prunifolium",2
"Decatur","Viburnum rufidulum",1
"Decatur","Viola palmata",1
"Decatur","Viola sororia",1
"Decatur","Vitis riparia",3
"Decatur","Vitis vulpina",1
"DeKalb","Acer negundo",1
"DeKalb","Acer nigrum",2
"DeKalb","Acer rubrum",1
"DeKalb","Acer saccharinum",1
"DeKalb","Acer saccharum",1
"DeKalb","Achillea millefolium",1
"DeKalb","Actaea pachypoda",1
"DeKalb","Adiantum pedatum",1
"DeKalb","Aesculus glabra",1
"DeKalb","Agastache nepetoides",1
"DeKalb","Agastache scrophulariifolia",1
"DeKalb","Ageratina altissima",1
"DeKalb","Agrimonia gryposepala",2
"DeKalb","Agrimonia pubescens",1
"DeKalb","Agrimonia rostellata",1
"DeKalb","Allium tricoccum",1
"DeKalb","Alopecurus aequalis",1
"DeKalb","Ambrosia artemisiifolia",1
"DeKalb","Ambrosia trifida",1
"DeKalb","Amelanchier interior",1
"DeKalb","Amelanchier laevis",3
"DeKalb","Amphicarpaea bracteata",2
"DeKalb","Andromeda polifolia",1
"DeKalb","Andropogon gerardi",1
"DeKalb","Anemone acutiloba",1
"DeKalb","Anemone americana",1
"DeKalb","Anemone canadensis",1
"DeKalb","Anemone virginiana",1
"DeKalb","Angelica atropurpurea",1
"DeKalb","Antennaria parlinii",3
"DeKalb","Apocynum cannabinum",1
"DeKalb","Aquilegia canadensis",1
"DeKalb","Aralia racemosa",1
"DeKalb","Arisaema triphyllum",2
"DeKalb","Aronia melanocarpa",1
"DeKalb","Asarum canadense",1
"DeKalb","Asclepias incarnata",1
"DeKalb","Asimina triloba",1
"DeKalb","Athyrium filix-femina",2
"DeKalb","Bidens cernua",1
"DeKalb","Bidens connata",2
"DeKalb","Bidens discoidea",1
"DeKalb","Bidens frondosa",1
"DeKalb","Bidens trichosperma",1
"DeKalb","Bidens vulgata",2
"DeKalb","Blephilia hirsuta",1
"DeKalb","Boehmeria cylindrica",1
"DeKalb","Borodinia laevigata",1
"DeKalb","Botrypus virginianus",1
"DeKalb","Brachyelytrum erectum",1
"DeKalb","Bromus nottowayanus",1
"DeKalb","Bromus pubescens",1
"DeKalb","Caltha palustris",1
"DeKalb","Campanulastrum americanum",3
"DeKalb","Cardamine bulbosa",2
"DeKalb","Cardamine concatenata",1
"DeKalb","Carex albursina",1
"DeKalb","Carex blanda",2
"DeKalb","Carex bromoides",1
"DeKalb","Carex canescens",1
"DeKalb","Carex careyana",2
"DeKalb","Carex communis",1
"DeKalb","Carex comosa",1
"DeKalb","Carex crinita",1
"DeKalb","Carex cryptolepis",1
"DeKalb","Carex echinata",1
"DeKalb","Carex gracillima",1
"DeKalb","Carex grayi",1
"DeKalb","Carex grisea",1
"DeKalb","Carex hirtifolia",1
"DeKalb","Carex jamesii",1
"DeKalb","Carex laxiculmis",2
"DeKalb","Carex laxiflora",2
"DeKalb","Carex leptalea",1
"DeKalb","Carex lupulina",1
"DeKalb","Carex lurida",1
"DeKalb","Carex normalis",1
"DeKalb","Carex rosea",1
"DeKalb","Carex sparganioides",1
"DeKalb","Carex sprengelii",1
"DeKalb","Carex squarrosa",1
"DeKalb","Carex stipata",1
"DeKalb","Carex tribuloides",1
"DeKalb","Carex tuckermanii",1
"DeKalb","Carex vulpinoidea",1
"DeKalb","Carya cordiformis",1
"DeKalb","Carya ovata",4
"DeKalb","Caulophyllum thalictroides",1
"DeKalb","Celastrus scandens",1
"DeKalb","Celtis occidentalis",1
"DeKalb","Cenchrus longispinus",1
"DeKalb","Cephalanthus occidentalis",2
"DeKalb","Chamaedaphne calyculata",1
"DeKalb","Chamaenerion angustifolium",1
"DeKalb","Chelone glabra",1
"DeKalb","Cicuta maculata",1
"DeKalb","Cinna arundinacea",1
"DeKalb","Circaea canadensis",1
"DeKalb","Cirsium discolor",1
"DeKalb","Claytonia virginica",1
"DeKalb","Coeloglossum viride",1
"DeKalb","Collinsia verna",1
"DeKalb","Collinsonia canadensis",1
"DeKalb","Conopholis americana",1
"DeKalb","Cornus florida",1
"DeKalb","Cornus obliqua",1
"DeKalb","Cornus racemosa",1
"DeKalb","Corylus americana",1
"DeKalb","Crataegus margarettae",2
"DeKalb","Crataegus mollis",1
"DeKalb","Cryptotaenia canadensis",1
"DeKalb","Cuscuta gronovii",1
"DeKalb","Cyperus bipartitus",1
"DeKalb","Cyperus erythrorhizos",1
"DeKalb","Cyperus strigosus",1
"DeKalb","Cystopteris protrusa",1
"DeKalb","Danthonia spicata",1
"DeKalb","Decodon verticillatus",1
"DeKalb","Dicentra canadensis",1
"DeKalb","Dicentra cucullaria",1
"DeKalb","Dichanthelium acuminatum",3
"DeKalb","Dichanthelium latifolium",1
"DeKalb","Dioscorea villosa",1
"DeKalb","Dirca palustris",2
"DeKalb","Drosera rotundifolia",1
"DeKalb","Dryopteris carthusiana",1
"DeKalb","Dryopteris cristata",2
"DeKalb","Dryopteris goldiana",1
"DeKalb","Echinochloa muricata",1
"DeKalb","Echinocystis lobata",1
"DeKalb","Eleocharis erythropoda",1
"DeKalb","Eleocharis palustris",1
"DeKalb","Elymus hystrix",2
"DeKalb","Elymus villosus",1
"DeKalb","Endodeca serpentaria",2
"DeKalb","Enemion biternatum",1
"DeKalb","Epifagus virginiana",1
"DeKalb","Epilobium coloratum",1
"DeKalb","Equisetum hyemale",1
"DeKalb","Eragrostis hypnoides",1
"DeKalb","Eragrostis pectinacea",1
"DeKalb","Erechtites hieraciifolius",1
"DeKalb","Erigenia bulbosa",1
"DeKalb","Eriophorum vaginatum",1
"DeKalb","Eriophorum virginicum",1
"DeKalb","Erythronium albidum",1
"DeKalb","Euonymus atropurpureus",1
"DeKalb","Euonymus obovatus",1
"DeKalb","Eupatorium perfoliatum",2
"DeKalb","Euphorbia maculata",1
"DeKalb","Euphorbia nutans",1
"DeKalb","Eurybia macrophylla",1
"DeKalb","Euthamia graminifolia",1
"DeKalb","Fagus grandifolia",1
"DeKalb","Fallopia scandens",1
"DeKalb","Festuca subverticillata",1
"DeKalb","Floerkea proserpinacoides",1
"DeKalb","Fragaria virginiana",1
"DeKalb","Fraxinus pennsylvanica",2
"DeKalb","Fraxinus smallii",1
"DeKalb","Galearis spectabilis",1
"DeKalb","Galium aparine",1
"DeKalb","Galium circaezans",1
"DeKalb","Galium concinnum",1
"DeKalb","Galium obtusum",1
"DeKalb","Galium triflorum",1
"DeKalb","Geranium maculatum",1
"DeKalb","Geum canadense",1
"DeKalb","Geum laciniatum",1
"DeKalb","Geum virginianum",1
"DeKalb","Glyceria grandis",1
"DeKalb","Glyceria septentrionalis",1
"DeKalb","Glyceria striata",1
"DeKalb","Gratiola neglecta",1
"DeKalb","Hackelia virginiana",1
"DeKalb","Hamamelis virginiana",1
"DeKalb","Hedeoma pulegioides",1
"DeKalb","Helianthus decapetalus",1
"DeKalb","Helianthus divaricatus",1
"DeKalb","Heracleum maximum",2
"DeKalb","Heuchera americana",4
"DeKalb","Homalosorus pycnocarpos",1
"DeKalb","Hordeum jubatum",1
"DeKalb","Hydrastis canadensis",1
"DeKalb","Hydrophyllum appendiculatum",1
"DeKalb","Hydrophyllum canadense",1
"DeKalb","Hydrophyllum virginianum",1
"DeKalb","Hylodesmum glutinosum",1
"DeKalb","Hylodesmum nudiflorum",1
"DeKalb","Hypericum prolificum",1
"DeKalb","Hypericum punctatum",1
"DeKalb","Ilex verticillata",1
"DeKalb","Impatiens capensis",1
"DeKalb","Impatiens pallida",1
"DeKalb","Iris virginica",1
"DeKalb","Juncus dudleyi",1
"DeKalb","Juncus effusus",2
"DeKalb","Juncus tenuis",1
"DeKalb","Juncus torreyi",1
"DeKalb","Krigia biflora",1
"DeKalb","Lactuca biennis",1
"DeKalb","Lactuca canadensis",3
"DeKalb","Laportea canadensis",2
"DeKalb","Larix laricina",1
"DeKalb","Lathyrus ochroleucus",1
"DeKalb","Lathyrus palustris",1
"DeKalb","Leersia oryzoides",1
"DeKalb","Leersia virginica",1
"DeKalb","Lemna minor",1
"DeKalb","Lemna trisulca",1
"DeKalb","Lepidium virginicum",1
"DeKalb","Lindera benzoin",1
"DeKalb","Lobelia cardinalis",1
"DeKalb","Lobelia inflata",1
"DeKalb","Lobelia siphilitica",1
"DeKalb","Ludwigia palustris",1
"DeKalb","Luzula acuminata",1
"DeKalb","Luzula multiflora",1
"DeKalb","Lycopus americanus",1
"DeKalb","Lycopus rubellus",1
"DeKalb","Lycopus uniflorus",1
"DeKalb","Lysimachia ciliata",1
"DeKalb","Lysimachia lanceolata",1
"DeKalb","Maianthemum canadense",1
"DeKalb","Maianthemum racemosum",1
"DeKalb","Malus coronaria",3
"DeKalb","Medeola virginiana",1
"DeKalb","Micranthes pensylvanica",1
"DeKalb","Milium effusum",1
"DeKalb","Mimulus ringens",1
"DeKalb","Mitella diphylla",1
"DeKalb","Monarda fistulosa",1
"DeKalb","Muhlenbergia mexicana",1
"DeKalb","Muhlenbergia schreberi",1
"DeKalb","Myosotis verna",1
"DeKalb","Nabalus altissimus",1
"DeKalb","Najas flexilis",1
"DeKalb","Najas guadalupensis",1
"DeKalb","Nuphar advena",1
"DeKalb","Nymphaea odorata",1
"DeKalb","Onoclea sensibilis",1
"DeKalb","Osmorhiza claytonii",1
"DeKalb","Osmorhiza longistylis",1
"DeKalb","Osmunda claytoniana",1
"DeKalb","Osmundastrum cinnamomeum",2
"DeKalb","Ostrya virginiana",1
"DeKalb","Oxalis stricta",1
"DeKalb","Packera aurea",1
"DeKalb","Packera obovata",2
"DeKalb","Panax quinquefolius",1
"DeKalb","Panax trifolius",1
"DeKalb","Panicum capillare",1
"DeKalb","Parthenocissus inserta",1
"DeKalb","Parthenocissus quinquefolia",1
"DeKalb","Pedicularis canadensis",1
"DeKalb","Peltandra virginica",1
"DeKalb","Penstemon hirsutus",1
"DeKalb","Penthorum sedoides",1
"DeKalb","Persicaria arifolia",1
"DeKalb","Persicaria sagittata",1
"DeKalb","Persicaria virginiana",1
"DeKalb","Phegopteris hexagonoptera",1
"DeKalb","Phlox divaricata",1
"DeKalb","Phryma leptostachya",1
"DeKalb","Physalis heterophylla",1
"DeKalb","Phytolacca americana",1
"DeKalb","Pilea pumila",1
"DeKalb","Plantago rugelii",1
"DeKalb","Poa alsodes",1
"DeKalb","Poa saltuensis",2
"DeKalb","Poa sylvestris",1
"DeKalb","Podophyllum peltatum",1
"DeKalb","Polemonium reptans",1
"DeKalb","Polygala verticillata",1
"DeKalb","Polygonatum pubescens",5
"DeKalb","Polygonum aviculare",1
"DeKalb","Polymnia canadensis",1
"DeKalb","Polystichum acrostichoides",1
"DeKalb","Pontederia cordata",1
"DeKalb","Populus deltoides",2
"DeKalb","Populus heterophylla",1
"DeKalb","Populus tremuloides",1
"DeKalb","Potamogeton amplifolius",1
"DeKalb","Potamogeton friesii",2
"DeKalb","Potentilla norvegica",1
"DeKalb","Prunella vulgaris",1
"DeKalb","Prunus virginiana",1
"DeKalb","Quercus bicolor",1
"DeKalb","Quercus rubra",1
"DeKalb","Ranunculus abortivus",2
"DeKalb","Ranunculus flabellaris",1
"DeKalb","Ranunculus hispidus",2
"DeKalb","Ranunculus recurvatus",1
"DeKalb","Rhus glabra",1
"DeKalb","Ribes americanum",1
"DeKalb","Ribes cynosbati",1
"DeKalb","Rorippa palustris",2
"DeKalb","Rosa palustris",2
"DeKalb","Rosa setigera",1
"DeKalb","Rubus allegheniensis",3
"DeKalb","Rubus idaeus",2
"DeKalb","Rudbeckia hirta",1
"DeKalb","Rudbeckia laciniata",1
"DeKalb","Rumex britannica",1
"DeKalb","Rumex verticillatus",1
"DeKalb","Sagittaria latifolia",1
"DeKalb","Salix amygdaloides",1
"DeKalb","Salix discolor",1
"DeKalb","Salix eriocephala",2
"DeKalb","Salix interior",1
"DeKalb","Salix sericea",1
"DeKalb","Sambucus canadensis",1
"DeKalb","Sambucus racemosa",1
"DeKalb","Sanguinaria canadensis",1
"DeKalb","Sanicula canadensis",1
"DeKalb","Sanicula marilandica",2
"DeKalb","Sanicula odorata",2
"DeKalb","Sanicula trifoliata",1
"DeKalb","Sarracenia purpurea",1
"DeKalb","Sassafras albidum",1
"DeKalb","Sceptridium oneidense",1
"DeKalb","Schoenoplectus acutus",1
"DeKalb","Schoenoplectus tabernaemontani",1
"DeKalb","Scirpus pedicellatus",1
"DeKalb","Scirpus pendulus",1
"DeKalb","Scutellaria elliptica",1
"DeKalb","Scutellaria lateriflora",1
"DeKalb","Setaria pumila",1
"DeKalb","Silene virginica",1
"DeKalb","Silphium asteriscus",1
"DeKalb","Smilax lasioneura",1
"DeKalb","Smilax rotundifolia",1
"DeKalb","Smilax tamnoides",1
"DeKalb","Solanum ptychanthum",1
"DeKalb","Solidago altissima",1
"DeKalb","Solidago caesia",1
"DeKalb","Solidago canadensis",1
"DeKalb","Solidago flexicaulis",1
"DeKalb","Solidago juncea",1
"DeKalb","Solidago patula",1
"DeKalb","Sonchus arvensis",1
"DeKalb","Sparganium americanum",1
"DeKalb","Sphenopholis intermedia",1
"DeKalb","Spiraea alba",1
"DeKalb","Spirodela polyrhiza",2
"DeKalb","Stellaria longifolia",1
"DeKalb","Stuckenia pectinata",1
"DeKalb","Stylophorum diphyllum",1
"DeKalb","Symphyotrichum cordifolium",1
"DeKalb","Symphyotrichum lanceolatum",3
"DeKalb","Symphyotrichum lateriflorum",2
"DeKalb","Symphyotrichum puniceum",1
"DeKalb","Symphyotrichum shortii",1
"DeKalb","Symphyotrichum urophyllum",2
"DeKalb","Taenidia integerrima",1
"DeKalb","Teucrium canadense",1
"DeKalb","Thalictrum dioicum",1
"DeKalb","Thalictrum thalictroides",1
"DeKalb","Thaspium chapmanii",1
"DeKalb","Thaspium trifoliatum",1
"DeKalb","Thelypteris noveboracensis",1
"DeKalb","Thelypteris palustris",1
"DeKalb","Tilia americana",1
"DeKalb","Toxicodendron radicans",1
"DeKalb","Trillium grandiflorum",3
"DeKalb","Trillium sessile",1
"DeKalb","Triosteum perfoliatum",1
"DeKalb","Ulmus americana",1
"DeKalb","Ulmus rubra",1
"DeKalb","Urtica dioica",1
"DeKalb","Uvularia grandiflora",1
"DeKalb","Vaccinium corymbosum",2
"DeKalb","Verbena simplex",1
"DeKalb","Verbesina alternifolia",1
"DeKalb","Vernonia gigantea",1
"DeKalb","Veronica scutellata",1
"DeKalb","Veronica serpyllifolia",1
"DeKalb","Viburnum acerifolium",1
"DeKalb","Viburnum lentago",1
"DeKalb","Viburnum prunifolium",1
"DeKalb","Viburnum rafinesquianum",2
"DeKalb","Viola canadensis",1
"DeKalb","Viola labradorica",2
"DeKalb","Viola pubescens",1
"DeKalb","Viola rostrata",1
"DeKalb","Viola sororia",2
"DeKalb","Viola striata",1
"DeKalb","Vitis riparia",1
"DeKalb","Xanthium strumarium",1
"DeKalb","Zanthoxylum americanum",1
"Delaware","Acalypha rhomboidea",1
"Delaware","Acer negundo",2
"Delaware","Acer nigrum",2
"Delaware","Acer saccharum",1
"Delaware","Actaea pachypoda",1
"Delaware","Adiantum pedatum",1
"Delaware","Aesculus glabra",2
"Delaware","Agastache nepetoides",1
"Delaware","Ageratina altissima",1
"Delaware","Agrimonia rostellata",1
"Delaware","Agrostis perennans",3
"Delaware","Ambrosia trifida",1
"Delaware","Andropogon gerardi",1
"Delaware","Anemone acutiloba",1
"Delaware","Anemone quinquefolia",1
"Delaware","Antennaria neglecta",1
"Delaware","Apocynum cannabinum",1
"Delaware","Arisaema dracontium",1
"Delaware","Arnoglossum atriplicifolium",1
"Delaware","Aronia melanocarpa",1
"Delaware","Asarum canadense",1
"Delaware","Asclepias verticillata",1
"Delaware","Asimina triloba",1
"Delaware","Bartonia virginica",1
"Delaware","Bidens trichosperma",1
"Delaware","Bidens vulgata",1
"Delaware","Borodinia dentata",1
"Delaware","Botrypus virginianus",1
"Delaware","Brachyelytrum erectum",1
"Delaware","Bromus pubescens",2
"Delaware","Caltha palustris",1
"Delaware","Camassia scilloides",1
"Delaware","Cardamine concatenata",1
"Delaware","Cardamine douglassii",1
"Delaware","Carex albicans",1
"Delaware","Carex albursina",1
"Delaware","Carex alopecoidea",1
"Delaware","Carex blanda",1
"Delaware","Carex cephalophora",1
"Delaware","Carex communis",1
"Delaware","Carex davisii",1
"Delaware","Carex echinodes",1
"Delaware","Carex gracilescens",1
"Delaware","Carex gracillima",1
"Delaware","Carex grayi",1
"Delaware","Carex grisea",1
"Delaware","Carex hirsutella",1
"Delaware","Carex hirtifolia",1
"Delaware","Carex hitchcockiana",1
"Delaware","Carex hyalinolepis",1
"Delaware","Carex jamesii",1
"Delaware","Carex laxiculmis",1
"Delaware","Carex normalis",1
"Delaware","Carex radiata",1
"Delaware","Carex rosea",1
"Delaware","Carex shortiana",1
"Delaware","Carex sparganioides",1
"Delaware","Carex stipata",1
"Delaware","Carpinus caroliniana",1
"Delaware","Carya cordiformis",2
"Delaware","Carya glabra",3
"Delaware","Carya ovata",2
"Delaware","Caulophyllum thalictroides",1
"Delaware","Celastrus scandens",1
"Delaware","Celtis occidentalis",3
"Delaware","Cerastium velutinum",1
"Delaware","Cercis canadensis",1
"Delaware","Chaerophyllum procumbens",1
"Delaware","Cinna arundinacea",1
"Delaware","Circaea canadensis",1
"Delaware","Cirsium discolor",2
"Delaware","Claytonia virginica",1
"Delaware","Clematis viorna",1
"Delaware","Collinsonia canadensis",1
"Delaware","Cornus drummondii",1
"Delaware","Cornus florida",1
"Delaware","Cornus obliqua",1
"Delaware","Corylus americana",1
"Delaware","Crataegus crus-galli",1
"Delaware","Crataegus margarettae",3
"Delaware","Crataegus pruinosa",2
"Delaware","Cryptotaenia canadensis",1
"Delaware","Cuscuta gronovii",1
"Delaware","Cynoglossum virginianum",1
"Delaware","Cyperus odoratus",1
"Delaware","Cyperus strigosus",1
"Delaware","Cypripedium parviflorum",1
"Delaware","Danthonia spicata",1
"Delaware","Desmodium canadense",2
"Delaware","Dicentra cucullaria",2
"Delaware","Doellingeria umbellata",1
"Delaware","Dryopteris carthusiana",1
"Delaware","Dryopteris goldiana",1
"Delaware","Dulichium arundinaceum",1
"Delaware","Elymus hystrix",1
"Delaware","Epilobium coloratum",1
"Delaware","Eragrostis hypnoides",1
"Delaware","Erigeron philadelphicus",1
"Delaware","Eriophorum virginicum",1
"Delaware","Erythronium albidum",1
"Delaware","Erythronium americanum",1
"Delaware","Euonymus atropurpureus",1
"Delaware","Euonymus obovatus",1
"Delaware","Fagus grandifolia",2
"Delaware","Fallopia scandens",1
"Delaware","Festuca subverticillata",2
"Delaware","Floerkea proserpinacoides",1
"Delaware","Fraxinus americana",2
"Delaware","Fraxinus nigra",1
"Delaware","Fraxinus pennsylvanica",2
"Delaware","Fraxinus quadrangulata",4
"Delaware","Fraxinus smallii",2
"Delaware","Galium obtusum",1
"Delaware","Geranium maculatum",1
"Delaware","Geum canadense",1
"Delaware","Geum vernum",1
"Delaware","Glyceria canadensis",1
"Delaware","Glyceria striata",1
"Delaware","Gratiola neglecta",1
"Delaware","Gymnocladus dioicus",1
"Delaware","Hedeoma pulegioides",1
"Delaware","Helianthus pauciflorus",1
"Delaware","Helianthus strumosus",1
"Delaware","Helianthus tuberosus",1
"Delaware","Heliopsis helianthoides",1
"Delaware","Heuchera americana",1
"Delaware","Homalosorus pycnocarpos",1
"Delaware","Hybanthus concolor",1
"Delaware","Hydrophyllum appendiculatum",1
"Delaware","Hydrophyllum macrophyllum",1
"Delaware","Hydrophyllum virginianum",1
"Delaware","Hylodesmum glutinosum",1
"Delaware","Ilex verticillata",2
"Delaware","Iris virginica",1
"Delaware","Jeffersonia diphylla",1
"Delaware","Juglans cinerea",1
"Delaware","Juglans nigra",1
"Delaware","Juncus canadensis",1
"Delaware","Lactuca canadensis",1
"Delaware","Lactuca floridana",1
"Delaware","Leersia virginica",2
"Delaware","Lemna trisulca",1
"Delaware","Luzula echinata",1
"Delaware","Lycopus uniflorus",1
"Delaware","Lysimachia ciliata",1
"Delaware","Maianthemum racemosum",1
"Delaware","Malus coronaria",4
"Delaware","Mimulus alatus",1
"Delaware","Mitella diphylla",1
"Delaware","Moehringia lateriflora",1
"Delaware","Muhlenbergia schreberi",1
"Delaware","Muhlenbergia sobolifera",1
"Delaware","Onoclea sensibilis",1
"Delaware","Osmorhiza claytonii",2
"Delaware","Oxalis stricta",1
"Delaware","Packera obovata",1
"Delaware","Panax quinquefolius",1
"Delaware","Parthenocissus inserta",1
